24324.07181,22.82206,53.7661,0.8914,0.0978,0
24324.17181,22.8221,53.7671,0.8613,0.0773,0
24324.27181,22.82213,53.7672,0.8772,0.0931,0
24324.37181,22.82216,53.7673,0.8885,0.1039,0
24324.47181,22.82219,53.7674,0.8761,0.0983,0
24324.57181,22.82223,53.7675,0.8721,0.0822,0
24324.67181,22.82226,53.7676,0.8768,0.08,0
24324.77181,22.82229,53.7677,0.8867,0.1145,0
24324.87181,22.82229,53.7668,0.8679,0.0781,0
24325.07181,22.82235,53.7668,0.89,0.0634,0
24325.37181,22.82246,53.7668,0.8675,0.0499,0
24325.67181,22.82256,53.7668,0.8657,0.0262,0
24325.97181,22.82265,53.7667,0.9045,0.0235,0
24326.27181,22.82275,53.7666,0.8862,0.0344,0
24326.57181,22.8229,53.7681,0.9095,0.0701,0
24326.87181,22.82302,53.7687,0.8651,0.0202,0
24327.17181,22.82104,54.1558,0.864,0,0
24327.47181,22.82012,54.3458,0.968,0.0367,0
24327.77181,22.81921,54.5359,0.9531,0.1112,0
24328.07181,22.81987,54.6732,0.9597,0.1491,0
24328.37181,22.81953,54.844,0.989,0.191,0
24328.67181,22.81981,54.9621,1.0199,0.223,0
24328.97181,22.81971,55.1131,1.0349,0.2837,0
24329.27181,22.82014,55.2747,1.1021,0.2893,0
24329.57181,22.82023,55.4296,1.1531,0.3254,0
24329.87181,22.82043,55.5706,1.1998,0.3607,0
24330.17181,22.82056,55.7199,1.2382,0.3972,0
24330.47181,22.82083,55.8759,1.2526,0.4782,0
24330.77181,22.82102,56.0283,1.2799,0.4891,0
24331.07181,22.82121,56.1807,1.3001,0.4576,0
24331.37181,22.82095,56.3432,1.3185,0.4975,0
24331.67181,22.821,56.4989,1.3202,0.5061,0
24331.97181,22.8209,56.6396,1.3156,0.5148,0
24332.27181,22.8209,56.7903,1.3592,0.5156,0
24332.57181,22.82103,56.9371,1.3592,0.5421,0
24332.87181,22.82107,57.0865,1.3991,0.6093,0
24333.17181,22.821,57.2374,1.4335,0.6836,0
24333.47181,22.821,57.3873,1.5243,0.7589,0
24333.77181,22.821,57.5398,1.6789,0.8785,0
24334.07181,22.821,57.6906,1.9273,1.0798,0
24334.37181,22.821,57.8414,2.1844,1.3419,0
